,filename,len_in_sec,sr,num_hops,OVRL_raw,SIG_raw,BAK_raw,OVRL,SIG,BAK,P808_MOS
77,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Happy_script4_xiaolu.wav,65.817,16000,56,3.7516174,4.107118,4.1011057,3.2765174487710302,3.601186685275131,3.983924428971052,3.634232
78,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Happy_script4_tangxiangyu.wav,68.9400625,16000,59,4.017877,4.242991,4.4540277,3.4343817351952746,3.6721938845417568,4.158281258043284,3.739183
79,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Sad_script1_zhaijianing.wav,60.03525,16000,51,4.0379906,4.264521,4.4983964,3.4466055118314487,3.6838816389364473,4.177865959363774,3.967361
80,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Sad_script2_hulan.wav,43.1195,16000,34,3.7532492,3.9716964,4.469428,3.278988968762073,3.528302849290501,4.165509473616416,3.808714
81,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Happy_script4_yuxiangyu.wav,67.4075625,16000,58,4.034902,4.244428,4.5258985,3.444710123064953,3.6735902935974076,4.188944452633862,3.8867793
82,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Sad_script1_yuxiangyu.wav,61.9044375,16000,52,4.129162,4.356957,4.533164,3.4961964877233878,3.728435751895454,4.18984999612764,4.058342
83,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Happy_script3_liuchang.wav,77.3689375,16000,68,3.9783452,4.192487,4.416435,3.4120893729227797,3.647023361732325,4.141577542026835,3.7078543
84,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Sad_script1_liuchang.wav,58.4795,16000,49,4.012302,4.235344,4.435132,3.431814323446634,3.6692208658004803,4.1489051088959314,3.9716485
85,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Sad_script1_lixueqin.wav,63.483375,16000,54,4.010458,4.3368964,4.2944264,3.4301018494265443,3.7198833230665085,4.079553007846712,3.829144
86,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Sad_script2_tangxiangyu.wav,40.228625,16000,31,3.6463087,4.171111,3.88863,3.203991757127613,3.6350507475124263,3.833892231313765,3.8212488
87,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Sad_script2_zhaijianing.wav,29.95375,16000,20,3.9389553,4.288129,4.200971,3.389719550580773,3.6961512267408803,4.038213219060081,3.9099596
88,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Sad_script3_jiangzhihao.wav,23.5915,16000,14,4.1543155,4.361223,4.5126333,3.51184086507315,3.7320811609451754,4.183572931422133,3.8109386
89,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Sad_script1_jiangzhihao.wav,63.3440625,16000,54,4.1716366,4.363856,4.5502005,3.5215141344425938,3.7334617783746773,4.198913075201427,3.9568295
90,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Happy_script3_hulan.wav,78.3093125,16000,69,3.7471297,4.062471,4.205126,3.2737372644913547,3.578073963348264,4.03451698450316,3.6955018
91,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Sad_script1_xiaolu.wav,63.6226875,16000,54,3.7552028,4.1495023,4.0517473,3.2739249178427756,3.6227245933381185,3.938517234075743,3.7851286
92,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Sad_script2_fanzhiyi.wav,61.869625,16000,52,3.7668698,3.991725,4.284756,3.285043176991425,3.5374984493756356,4.079229486902193,3.2756586
93,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Sad_script1_tangxiangyu.wav,64.725625,16000,55,4.066188,4.3153396,4.411167,3.461761589491716,3.708845816162928,4.137212187918782,3.8021348
94,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Happy_script3_zhaijianing.wav,79.3890625,16000,70,3.9222028,4.195646,4.343422,3.3775319305831664,3.648541825557961,4.099179579904895,3.767552
95,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Happy_script3_tangxiangyu.wav,87.179375,16000,78,3.7970438,4.136535,4.1144586,3.302234559315981,3.617498956022142,3.9798899312864107,3.6853013
96,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Sad_script1_zhaoxiaohui.wav,63.20475,16000,54,3.7029645,4.0456014,4.075523,3.245661755507448,3.567121319923678,3.969683872437169,3.4197059
97,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Happy_script3_yuxiangyu.wav,84.671625,16000,75,4.022342,4.355043,4.2903214,3.429248302281258,3.7273938239875313,4.063155443046345,3.8715105
98,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Happy_script3_xiaolu.wav,87.1909375,16000,78,3.5053306,3.9715166,3.7424226,3.1226235304610497,3.5285613184728506,3.773664024794578,3.473916
99,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Sad_script2_yuxiangyu.wav,50.457,16000,41,4.107354,4.3611293,4.3939257,3.48529989729788,3.7313823975847904,4.1312217892669745,3.9070685
100,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Surprise_script2_fanzhiyi.wav,40.5304375,16000,31,4.0144753,4.2104707,4.465932,3.4331518909529004,3.6562483179185574,4.163938529584412,3.2028048
101,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Sad_script3_tangxiangyu.wav,55.07775,16000,46,3.8369355,4.2439857,4.0516286,3.3228951465289778,3.673425729931382,3.928943577165911,3.808615
102,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Sad_script4_liuchang.wav,58.8278125,16000,49,3.9422765,4.1566505,4.4368916,3.39046898384695,3.627930991831751,4.14627937400641,3.9772735
103,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Surprise_script1_liuchang.wav,56.169125,16000,47,4.0886545,4.282516,4.4998126,3.475139069233955,3.6928085272217457,4.178465480605875,3.8833728
104,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Sad_script4_hulan.wav,60.3486875,16000,51,3.811346,4.023638,4.402755,3.3129767269320247,3.556280141281184,4.135039664959936,3.8820653
105,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Surprise_script2_jiangzhihao.wav,37.81375,16000,28,3.9715292,4.1737323,4.4799833,3.408370531147074,3.636965621962747,4.169957949380074,3.9806707
106,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Surprise_script1_hulan.wav,56.041375,16000,47,3.7355967,3.9513412,4.3031707,3.2669238277895696,3.515962478059603,4.086569664044579,3.7827454
107,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Surprise_script1_zhaijianing.wav,58.1079375,16000,49,3.9772637,4.201233,4.473213,3.4117381586212785,3.6516521012313206,4.166696801824521,3.8621132
108,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Sad_script3_zhaoxiaohui.wav,65.73575,16000,56,3.9357643,4.198764,4.32916,3.3868357608395945,3.6499568122781576,4.0990578525446795,3.5403569
109,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Surprise_script1_lixueqin.wav,64.0174375,16000,55,3.8913417,4.233304,4.2296085,3.3599135303382774,3.667842359298348,4.043368140959456,3.7362983
110,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Surprise_script1_fanzhiyi.wav,62.72875,16000,53,3.9728267,4.1598277,4.500065,3.40909724959844,3.6299793099553708,4.178666646044755,3.5348637
111,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Surprise_script1_jiangzhihao.wav,60.8363125,16000,51,4.1431694,4.329553,4.5724044,3.5056759380898264,3.7163517709594607,4.208577658205406,3.9499247
112,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Sad_script4_fanzhiyi.wav,68.1621875,16000,59,4.0055227,4.216572,4.476603,3.4278038919320344,3.659531808000696,4.166303484079675,3.764365
113,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Sad_script4_zhaijianing.wav,62.9376875,16000,53,4.0016956,4.2050047,4.518246,3.4254978867859642,3.653205864589179,4.1861011429139365,3.8815122
114,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Surprise_script2_tangxiangyu.wav,32.658875,16000,23,3.8869185,4.08689,4.4705715,3.3591116057701096,3.591765945918163,4.165857096920996,3.817084
115,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Sad_script4_lixueqin.wav,70.263625,16000,61,3.9471045,4.2126527,4.349726,3.392851220480085,3.657041920707815,4.105727297321514,3.8259275
116,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Surprise_script2_xiaolu.wav,25.9715625,16000,16,3.5345645,4.058515,3.7971034,3.1413965942409083,3.5765362283161433,3.8053183918549385,3.4378147
117,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Sad_script3_hulan.wav,72.8294375,16000,63,3.981637,4.180904,4.445943,3.414245568780624,3.6411730156981887,4.154305871239135,3.7310326
118,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Surprise_script1_xiaolu.wav,62.5894375,16000,53,3.5395942,4.020106,3.82589,3.142148497984701,3.5548270506152293,3.814648937226989,3.6196446
119,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Surprise_script2_hulan.wav,49.3308125,16000,40,3.7393181,3.9604373,4.4064445,3.2704672185168557,3.5225419468070096,4.1375624506023545,3.762556
120,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Surprise_script1_tangxiangyu.wav,65.0275,16000,56,3.8623137,4.1197777,4.3167734,3.341186819804985,3.605855235613852,4.090816953849312,3.8062325
121,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Surprise_script1_yuxiangyu.wav,61.080125,16000,52,4.122381,4.3239326,4.547926,3.493989055254747,3.713607352895154,4.1976485426233365,3.9796612
122,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Sad_script4_zhaoxiaohui.wav,69.9385625,16000,60,3.5185359,3.929609,3.9334235,3.1215675033147265,3.501746353125791,3.8618102754828403,3.4390574
123,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Sad_script4_xiaolu.wav,69.0561875,16000,60,3.8488302,4.1930146,4.2031693,3.334208794498151,3.646516289568313,4.032489769671549,3.5245245
124,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Surprise_script2_liuchang.wav,44.0134375,16000,35,3.792842,4.0327735,4.346751,3.3009751652634023,3.559769990710132,4.108293298317713,3.6530669
125,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Surprise_script1_zhaoxiaohui.wav,61.161375,16000,52,3.6988132,4.0316467,4.1318,3.243110958530783,3.5610194448020756,3.998100705828562,3.3668454
126,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Sad_script3_liuchang.wav,74.0949375,16000,65,3.9593678,4.179836,4.439146,3.4015072384165843,3.6407900067877805,4.151572422420222,3.8762386
